Trdmnt,SL,SM,SH,BL,BM,BH,N_SL,N_SM,N_SH,N_BL,N_BM,N_BH
2006-04,0.07865674539505574,0.13249287287580488,0.12964749990210828,0.16087449746501573,0.12286261967118509,0.13190271165863496,227,244,92,115,210,244
2006-05,0.3274802903846306,0.2662351115229566,0.2794724332949174,0.28949750822861503,0.18860285134638813,0.1383005721296173,231,242,93,112,206,243
2006-06,0.07376631387502161,0.08738410708889403,0.058619178941161164,0.02610122489263736,0.045050728493789896,0.017340227093905182,233,249,95,111,210,245
2006-07,-0.010094933284134903,-0.0427989415028133,-0.018481588846604224,-0.05099577201940878,-0.06796314175573025,-0.07258486111689566,216,206,98,94,210,215
2006-08,0.030106630090850652,0.03197794141248752,0.01821537513154032,0.04375560032420524,0.026072989867292538,0.041384761285233336,214,202,98,94,207,215
2006-09,0.05407099328234617,0.05582075592963408,0.03649661526890974,0.04216696768255575,0.05148603840578616,0.06027261765312889,214,205,98,93,211,218
2006-10,-0.005058997918590394,-0.007679918791007971,0.022962258805444186,-0.03173599787344332,0.012880991312095068,0.08695709957374792,216,207,99,96,212,216
2006-11,0.02049867193781352,0.0016055765558739923,0.05336973964800379,0.06170596431512501,0.13384440360579317,0.19572170138951647,217,204,99,97,212,215
2006-12,0.03825592039643576,0.02771386645208598,0.054615886612844916,0.09472995893037066,0.15572735505840865,0.1750909273492032,213,204,100,96,214,216
2007-01,0.24884546023703047,0.25560765084006776,0.2528563998574934,0.2743264207334639,0.20691460610491003,0.1595665151235328,210,205,99,95,212,216
2007-02,0.2554647296502869,0.19060394530218622,0.1711852070311523,0.1779013277289949,0.06231706336266602,0.05840059046925258,207,206,100,96,212,215
2007-03,0.25785168480750675,0.18868207194359804,0.16483003733436066,0.12748273819294803,0.08880354078632886,0.10581226909389695,211,208,100,96,212,217
2007-04,0.39040651854737507,0.34720246115278647,0.3468472903305921,0.39909504806788526,0.2923492116786618,0.2301600257407173,212,208,99,96,212,217
2007-05,0.09348861494385712,0.08476457949617829,0.05343760423425953,0.07552242424986631,0.09249560770816993,0.14403336718113188,209,207,98,93,211,217
2007-06,-0.18468441304901723,-0.16751363624507373,-0.12671488325684185,-0.15696884081529727,-0.05091092653519758,-0.06420861594260593,213,207,99,94,213,217
2007-07,0.27531322843023465,0.2653235688930547,0.2654932685820536,0.2145766447512574,0.17763789640051028,0.1612554725556841,232,231,117,116,233,233
