form_year,Stkcd,size_june,size_dec_prev,earnings,ep,size2,ep3,leg_2x3,size5,ep5
2022,601878,44133560.89,51114264.72,2195682763.42,42.95636013640773,2,2,BM,5,4
2022,601880,32008194.69,32573045.18,1916076220.45,58.823981910861676,2,3,BH,5,4
2022,601881,62335470.78,72133807.45,10430238562.65,144.59570250578807,2,3,BH,5,5
2022,601882,10758420.0,12929940.0,371070627.91,28.69855760428896,2,2,BM,4,3
2022,601888,454790128.46,428392659.11,9653739902.26,22.534793015165025,2,2,BM,5,2
2022,601890,7406568.0,8912826.0,121174759.82,13.59554868680259,1,1,SL,3,1
2022,601898,94997764.15,57566082.52,13281908000.0,230.72454158028745,2,3,BH,5,5
2022,601899,192126833.0,199753770.73,15672870591.0,78.46094986704635,2,3,BH,5,5
2022,601900,7265558.95,7668703.4,808332371.19,105.40665468819671,1,3,SH,3,5
2022,601901,55237400.36,64539674.94,1822282069.48,28.235067362426353,2,2,BM,5,3
2022,601908,19365114.95,22141908.24,828159225.47,37.402342042674825,2,2,BM,4,3
2022,601916,55492793.3,58501438.72,12648000000.0,216.19981109415014,2,3,BH,5,5
2022,601918,13211763.18,11761059.77,2433924455.66,206.9477158740772,2,3,BH,4,5
2022,601919,175977131.06,236603171.32,89296137821.43,377.408879700345,2,3,BH,5,5
2022,601921,17288888.89,21400000.01,1317067651.75,61.545217342735874,2,3,BH,4,4
2022,601928,18196035.0,20588241.0,2456754308.9,119.32803336137361,2,3,BH,4,5
2022,601929,6767591.09,7000147.46,26550103.08,3.7927919706994286,1,1,SL,3,1
2022,601939,58137565.09,56218833.57,302513000000.0,5380.990333485498,2,3,BH,5,5
2022,601949,8784450.0,10643400.0,779934519.78,73.27870039461074,2,3,BH,3,5
2022,601952,19278220.0,16411980.0,737049233.23,44.90922077835825,2,2,BM,4,4
2022,601956,3337912.99,3456523.2,31884063.41,9.22431633324492,1,1,SL,2,1
2022,601958,28523182.9,22102240.14,494790841.32,22.38645667524631,2,2,BM,5,2
2022,601963,15050147.14,16869812.29,4663743000.0,276.4549432932665,2,3,BH,4,5
2022,601965,16030970.07,18409662.55,691667708.29,37.57090638741773,2,2,BM,4,3
2022,601966,37655344.18,50151194.37,788711788.0,15.726680050351911,2,1,BL,5,2
2022,601968,8803714.38,11792525.45,270499406.04,22.938208375034716,2,2,BM,3,2
2022,601969,17476326.9,24280637.77,874435260.0,36.013685813492536,2,2,BM,4,3
2022,601975,19556718.91,9754095.53,296441074.65,30.391446724943034,2,2,BM,4,3
2022,601985,129313756.05,145438500.07,8038084942.04,55.267930693531945,2,3,BH,5,4
2022,601988,687095578.4,642834820.28,216559000000.0,336.8812534231939,2,3,BH,5,5
2022,601989,84595551.05,96224589.07,219908725.54,2.285369339223929,2,1,BL,5,1
2022,601990,30744251.02,36531837.85,977274472.85,26.751308731378266,2,2,BM,5,3
2022,601992,23099047.35,23682777.79,2933014544.76,123.84588373744144,2,3,BH,5,5
2022,601995,130068403.16,143341285.83,10777713147.0,75.18917585113725,2,3,BH,5,5
2022,601996,3391043.49,3757642.78,167571357.94,44.59480790241589,1,2,SM,2,4
2022,601997,21242510.82,23801849.47,6044831000.0,253.9647604955633,2,3,BH,4,5
2022,601998,161750233.23,157323379.25,55641000000.0,353.6727997151765,2,3,BH,5,5
2022,601999,3250396.73,3856402.9,108765384.53,28.203843672558175,1,2,SM,1,3
2022,603000,12383739.83,15944065.03,165855567.9,10.40233890089697,2,1,BL,4,1
2022,603001,2979281.4,3781241.4,34052108.68,9.005536827138304,1,1,SL,1,1
2022,603002,5070739.84,6679637.69,374561519.66,56.07512518542005,1,3,SH,2,4
2022,603005,18544698.5,22481001.37,576045056.34,25.62363868313754,2,2,BM,4,3
2022,603006,2316256.22,2763743.7,137099073.67,49.60629079679131,1,3,SH,1,4
2022,603008,14218232.78,15120916.23,558754973.52,36.95245479975786,2,2,BM,4,3
2022,603009,2557745.53,2690475.67,65093361.55,24.1939974688565,1,2,SM,1,2
2022,603010,10995640.76,12704438.08,824475343.7,64.8966399386001,2,3,BH,4,5
2022,603011,3332353.31,3649956.95,64336509.28,17.62664879650156,1,1,SL,1,2
2022,603012,3762069.6,3933940.8,308205164.93,78.34514564377787,1,3,SH,2,5
2022,603013,7180479.88,8595832.81,498479773.19,57.99086420225523,1,3,SH,3,4
2022,603015,3302469.23,3124612.87,88829658.91,28.42901268277756,1,2,SM,1,3
2022,603016,3200256.0,3437312.0,52981200.97,15.413555990844008,1,1,SL,1,2
2022,603018,6530108.09,5589671.16,618215781.92,110.59966932294456,1,3,SH,3,5
2022,603019,42498599.43,40339568.61,1157781112.14,28.7008798565335,2,2,BM,5,3
2022,603020,4054655.65,5449641.15,202604790.46,37.17763883590757,1,2,SM,2,3
2022,603022,1826000.0,2480000.0,20588963.16,8.302001274193548,1,1,SL,1,1
2022,603023,2619291.9,2709224.67,6691058.84,2.469731991625486,1,1,SL,1,1
2022,603025,20187439.51,24439824.15,357943550.65,14.64591350793332,2,1,BL,4,2
2022,603026,29459538.0,40128613.2,1178405919.29,29.365727477719062,2,2,BM,5,3
2022,603027,16582717.61,19234674.36,221401595.43,11.510545553629015,2,1,BL,4,1
2022,603028,2525952.0,3840595.2,56959998.76,14.831034200115647,1,1,SL,1,2
2022,603029,1448823.48,1334762.0,36135479.32,27.07260119781654,1,2,SM,1,3
2022,603032,13219702.0,13432221.26,70720991.94,5.265025833858249,2,1,BL,4,1
2022,603033,17483318.56,15429616.35,124309217.63,8.056533280556907,2,1,BL,4,1
2022,603035,6278111.01,6392474.26,420274121.65,65.74514101367691,1,3,SH,3,5
2022,603036,1878343.06,2076715.92,55535159.11,26.741817970943277,1,2,SM,1,3
2022,603037,1830528.56,2174604.99,84217736.13,38.727831729108644,1,2,SM,1,4
2022,603038,1750534.68,2862444.55,21590120.58,7.542546310635083,1,1,SL,1,1
2022,603039,9504194.07,18182276.4,308698725.21,16.97800200694342,2,1,BL,3,2
2022,603040,2512295.79,2699880.55,140759989.91,52.13563611545704,1,3,SH,1,4
2022,603041,2249053.66,1745538.39,63816103.25,36.5595529812438,1,2,SM,1,3
2022,603042,1650863.56,2103726.9,8413962.33,3.9995506688629594,1,1,SL,1,1
2022,603043,14305390.31,13608207.47,557634644.01,40.97781763243502,2,2,BM,4,4
2022,603045,2162010.2,2361559.2,57092476.01,24.175754734414447,1,2,SM,1,2
2022,603048,2919974.4,4259520.0,99081253.86,23.26113126831192,1,2,SM,1,2
2022,603050,2220656.27,2919781.8,88612764.37,30.349104981064,1,2,SM,1,3
2022,603053,8302232.6,9235567.1,488772864.47,52.922885966580225,2,3,BH,3,4
2022,603055,10913150.76,13962811.16,463708384.73,33.210245373683044,2,2,BM,4,3
2022,603056,13792038.82,10505774.92,147755062.01,14.064175478261626,2,1,BL,4,2
2022,603058,2967046.75,4052449.45,137576198.65,33.948899387258244,1,2,SM,1,3
2022,603059,1879000.0,2312000.0,74782577.41,32.34540545415225,1,2,SM,1,3
2022,603060,8729212.8,11651024.0,252725288.62,21.69125122564334,2,2,BM,3,2
2022,603063,16791537.95,17599466.93,279943505.42,15.906362762772613,2,1,BL,4,2
2022,603066,2871712.7,2652199.58,126118866.96,47.5525552115501,1,2,SM,1,4
2022,603067,6370454.56,5612914.47,310669589.76,55.34906890537386,1,3,SH,3,4
2022,603068,6046660.24,8102554.98,58463643.79,7.215457832042998,1,1,SL,3,1
2022,603076,5232403.26,4383872.81,46254656.23,10.55109448533476,1,1,SL,2,1
2022,603077,37621125.97,30114563.28,3023306248.16,100.39349467066221,2,3,BH,5,5
2022,603078,7278604.99,5208942.17,56507706.01,10.848211434453303,1,1,SL,3,1
2022,603079,2278525.03,2961568.97,75756473.97,25.57984458150235,1,2,SM,1,3
2022,603080,1850820.0,2433800.0,102143320.35,41.9686582093845,1,2,SM,1,4
2022,603081,4561308.24,5575838.88,390871861.61,70.10099646387201,1,3,SH,2,5
2022,603083,2594152.89,3339400.29,67259806.45,20.141283047561814,1,2,SM,1,2
2022,603085,3124702.66,2946994.45,28203760.11,9.570347209171024,1,1,SL,1,1
2022,603086,3013211.88,2749167.54,177380335.82,64.52147176886862,1,3,SH,1,5
2022,603087,26937073.8,39498723.6,1452754862.29,36.77979260803253,2,2,BM,5,3
2022,603088,3145194.75,3423633.92,85791493.61,25.058606035191985,1,2,SM,1,3
2022,603089,1877898.33,2071473.16,62653682.11,30.245954096745333,1,2,SM,1,3
2022,603090,2690000.0,2224000.0,14664978.91,6.593965337230216,1,1,SL,1,1
2022,603093,6460597.81,8284694.83,243598566.41,29.403444714450632,1,2,SM,3,3
2022,603095,2845920.0,3318480.0,323936180.39,97.61583025662351,1,3,SH,1,5
2022,603096,2998191.14,4793855.76,130648069.76,27.253233368039428,1,2,SM,1,3
2022,603098,19321367.21,25307434.97,32814119.91,1.2966197462879425,2,1,BL,4,1
2022,603100,6967800.0,8358200.0,538662409.66,64.44717877772726,1,3,SH,3,5
2022,603101,2968224.0,2784768.0,52442048.87,18.831747876304238,1,1,SL,1,2
2022,603103,8923194.0,8377782.0,13667536.58,1.6314027483646627,2,1,BL,3,1
2022,603105,5590000.0,8310000.0,110011348.18,13.23842938387485,1,1,SL,3,1
2022,603106,2680678.0,3169966.8,19017281.22,5.999205171486339,1,1,SL,1,1
2022,603108,5708463.58,7771609.88,380229134.14,48.92540155914259,1,3,SH,3,4
2022,603109,3650910.43,4267978.36,195551222.93,45.81823206104541,1,2,SM,2,4
2022,603110,7539965.65,9248380.6,55692082.55,6.021819922722471,2,1,BL,3,1
2022,603111,4569067.23,5314023.84,370396645.41,69.70172821241992,1,3,SH,2,5
2022,603112,6517916.94,5756394.47,328015825.55,56.98286093134963,1,3,SH,3,4
2022,603113,9457190.89,13937672.52,934731956.38,67.06513982436431,2,3,BH,3,5
2022,603115,5877144.0,6267040.0,221187704.58,35.29380769549899,1,2,SM,3,3
2022,603116,3284344.56,3451442.79,22525382.75,6.526367122544714,1,1,SL,1,1
2022,603118,5877629.32,7572794.65,395560531.2,52.234419323650876,1,3,SH,3,4
2022,603121,2441805.73,2843447.22,68177913.77,23.977203899005374,1,2,SM,1,2
2022,603123,10671121.84,6509703.82,165315610.2,25.39525833603901,2,2,BM,4,3
2022,603126,4230765.0,5067150.0,139836035.01,27.59658486723306,1,2,SM,2,3
2022,603127,36521874.06,36999314.88,557459609.09,15.06675490878711,2,1,BL,5,2
2022,603128,13133913.6,17913453.44,836742802.4,46.710301014967214,2,2,BM,4,4
2022,603129,17066798.97,25963385.7,411522357.03,15.850103749373487,2,1,BL,4,2
2022,603131,4369079.48,8665020.43,144254229.75,16.647881088723526,1,1,SL,2,2
2022,603136,5339194.15,3282505.27,51500456.54,15.689375127796824,1,1,SL,2,2
2022,603138,3899168.14,4501347.64,11273299.41,2.5044276318102816,1,1,SL,2,1
2022,603139,2017576.0,2174387.6,36481466.06,16.777811858382563,1,1,SL,1,2
2022,603155,8404440.12,8417351.6,319444551.13,37.95071969311583,2,2,BM,3,3
2022,603156,28752014.59,35952673.18,2110817033.95,58.710989955657034,2,3,BH,5,4
2022,603158,4147254.14,5784420.39,90461387.76,15.638798991233072,1,1,SL,2,2
2022,603159,1933400.0,2193800.0,37641554.23,17.158152169751116,1,1,SL,1,2
2022,603160,28391803.17,49419234.28,859921624.96,17.40054530363314,2,1,BL,5,2
2022,603165,4065096.63,5071900.42,284416835.21,56.07697542492366,1,3,SH,2,4
2022,603166,4788406.1,5615553.18,208327029.5,37.09822039295513,1,2,SM,2,3
2022,603167,3459297.33,3752297.93,201538737.93,53.710750502692626,1,3,SH,2,4
2022,603168,2713002.92,3058176.89,35656093.09,11.659264448237984,1,1,SL,1,1
2022,603169,8660714.62,11900318.28,122728595.54,10.313051521173264,2,1,BL,3,1
2022,603171,11356802.2,14287328.0,230774877.27,16.15241683189467,2,1,BL,4,2
2022,603178,2974061.46,3470526.41,103007272.64,29.680590340184157,1,2,SM,1,3
2022,603179,14131757.16,16223407.16,284014410.9,17.506458914515708,2,1,BL,4,2
2022,603180,4779687.28,5943732.56,337979626.86,56.863195550642345,1,3,SH,2,4
2022,603181,8883483.0,11291266.0,448401277.64,39.7122233804429,2,2,BM,3,4
2022,603183,2549291.64,2416568.2,138826257.97,57.447688821693504,1,3,SH,1,4
2022,603185,60105495.1,45957229.8,1711409280.61,37.23917407680652,2,2,BM,5,3
2022,603186,3817640.39,5935237.79,238221435.45,40.13679718972136,1,2,SM,2,4
2022,603187,8936901.28,11602078.41,225154973.12,19.406434361444727,2,2,BM,3,2
2022,603189,3566124.66,5541914.06,65557785.3,11.829448199707377,1,1,SL,2,1
2022,603192,3511040.01,5851733.35,117757909.75,20.123594618336465,1,2,SM,2,2
2022,603195,91926513.31,100577501.0,2780360732.66,27.64396316289465,2,2,BM,5,3
2022,603196,1549870.93,1915200.0,81234385.24,42.41561468253968,1,2,SM,1,4
2022,603197,10221972.61,12135865.03,268398171.05,22.116113716370165,2,2,BM,4,2
2022,603198,52112000.0,55560000.0,1382020832.24,24.87438502951764,2,2,BM,5,2
2022,603199,3179836.4,2403969.6,60523299.71,25.176399780596228,1,2,SM,1,3
2022,603200,2446665.52,2875555.57,41032997.17,14.269589361474244,1,1,SL,1,2
2022,603203,6352587.7,7037857.83,267657713.93,38.0311339608291,1,2,SM,3,3
2022,603208,7588881.79,6627518.93,256899560.0,38.762553938114515,2,2,BM,3,4
2022,603212,10752800.07,12578823.62,170092277.25,13.522113226832893,2,1,BL,4,1
2022,603213,6508956.0,10069968.0,496443874.44,49.29944905882521,1,3,SH,3,4
2022,603214,2536330.69,3008677.27,73478039.5,24.422040952235466,1,2,SM,1,2
2022,603217,6123350.22,6594937.72,360110935.64,54.60414501685393,1,3,SH,3,4
2022,603218,24576864.46,31882192.28,667348400.24,20.93169736820871,2,2,BM,5,2
2022,603219,7987920.0,7935790.0,231698964.97,29.196710720671792,2,2,BM,3,3
2022,603220,4232132.8,5333230.4,181654031.9,34.06078835446524,1,2,SM,2,3
2022,603221,1920000.0,2234400.0,5879805.61,2.6314919486215542,1,1,SL,1,1
2022,603222,5247449.41,6269679.81,147521343.64,23.529326554237542,1,2,SM,2,2
2022,603223,8677186.56,9737280.0,99263555.21,10.194176937502053,2,1,BL,3,1
2022,603225,17650071.42,22714104.19,2253984969.89,99.23283573218477,2,3,BH,4,5
2022,603226,1788123.6,2020833.99,20331277.44,10.060835051571951,1,1,SL,1,1
2022,603227,6557358.5,5093727.1,146128668.93,28.687965817799704,1,2,SM,3,3
2022,603228,19773624.84,29408254.57,935254514.42,31.802448941463986,2,2,BM,4,3
2022,603229,15295046.75,10451404.79,145930186.17,13.962734111076374,2,1,BL,4,2
2022,603232,2667120.6,3730724.73,79708336.41,21.365375946672966,1,2,SM,1,2
2022,603233,29707321.82,33306762.21,791230980.5,23.755866016374338,2,2,BM,5,2
2022,603236,25259344.28,29641111.83,358060203.5,12.079850632917369,2,1,BL,5,1
2022,603238,1897272.8,2388860.5,96614229.97,40.443646654963736,1,2,SM,1,4
2022,603239,4174502.4,4737600.0,141831505.27,29.937416681442084,1,2,SM,2,3
2022,603256,6562025.4,7513968.0,124258842.39,16.53704705556372,1,1,SL,3,2
2022,603258,4978642.73,7401687.0,338827868.38,45.777113836345684,1,2,SM,2,4
2022,603259,266690524.35,304006718.25,5097155283.68,16.766587636686218,2,1,BL,5,2
2022,603260,126708571.46,141757631.2,8211601184.34,57.92704854636426,2,3,BH,5,4
2022,603266,2977334.65,2673357.79,97958112.2,36.642350143487526,1,2,SM,1,3
2022,603267,31218829.32,41702573.76,826736985.06,19.82460338822023,2,2,BM,5,2
2022,603269,1327722.62,1437991.11,52934179.54,36.81120082863377,1,2,SM,1,3
2022,603277,8880639.24,7774070.0,412053037.08,53.00351515744005,2,3,BH,3,4
2022,603278,2415355.9,3494002.23,210882370.79,60.35553411481366,1,3,SH,1,4
2022,603279,17882942.93,19104687.27,647006085.58,33.866353132929355,2,2,BM,4,3
2022,603283,3882703.91,5348774.28,179349053.65,33.53086973974905,1,2,SM,2,3
2022,603286,1469687.74,1707654.16,10824497.69,6.338811419520684,1,1,SL,1,1
2022,603288,418713220.99,442783881.23,6670757811.72,15.065493787148355,2,1,BL,5,2
2022,603289,2658533.59,2859624.0,142213445.28,49.73151899690309,1,3,SH,1,4
2022,603290,65836878.55,65000908.86,398382971.15,6.128883090050996,2,1,BL,5,1
2022,603297,12341441.53,13377629.65,261471218.68,19.545407185046418,2,2,BM,4,2
2022,603298,13368501.93,14858701.4,908467752.14,61.140454181278585,2,3,BH,4,4
2022,603299,9812851.27,7389177.77,334309183.72,45.24308307715813,2,2,BM,3,4
2022,603300,10062803.3,12139358.09,498127469.54,41.03408646873519,2,2,BM,3,4
2022,603301,9553959.15,11671507.29,595861926.07,51.05269707371276,2,3,BH,3,4
2022,603303,7349715.9,8184368.91,327730283.7,40.0434397940647,1,2,SM,3,4
2022,603305,18913304.1,22298279.48,413224671.48,18.53168410821264,2,1,BL,4,2
2022,603306,10407968.03,10417178.62,176119737.34,16.90666386403961,2,1,BL,4,2
2022,603308,11121631.87,15247839.28,231183401.43,15.161715518160946,2,1,BL,4,2
2022,603309,4647807.93,4175795.7,106093288.87,25.40672400951033,1,2,SM,2,3
2022,603311,2763600.0,3003000.0,71499366.78,23.80931294705295,1,2,SM,1,2
2022,603315,8148477.05,8455503.31,75004482.57,8.87049295827193,2,1,BL,3,1
2022,603316,1633151.52,1458737.28,21931254.77,15.034410288054062,1,1,SL,1,2
2022,603317,21672960.88,20219611.11,184599423.28,9.129721747650368,2,1,BL,4,1
2022,603318,2895565.45,3307597.61,41217797.72,12.461551427956195,1,1,SL,1,1
2022,603319,3958711.45,4130885.21,190750857.6,46.17675096326388,1,2,SM,2,4
2022,603320,1557578.24,1717434.31,78616536.39,45.77557111340113,1,2,SM,1,4
2022,603321,1998570.0,2185840.0,43909620.7,20.088213547194673,1,2,SM,1,2
2022,603323,9195659.24,8780952.13,1160354000.0,132.14443978525594,2,3,BH,3,5
2022,603324,5114762.52,7339333.89,152351023.92,20.75815410545384,1,2,SM,2,2
2022,603327,7167875.0,7057600.0,293219555.55,41.546638453581956,1,2,SM,3,4
2022,603328,6340110.58,7987540.89,150607764.04,18.85533559252928,1,1,SL,3,2
2022,603329,2587725.98,2371817.55,137175710.13,57.83569234910164,1,3,SH,1,4
2022,603330,3930673.69,4198360.79,110161980.41,26.23928383487023,1,2,SM,2,3
2022,603331,2173558.5,2284010.14,91832118.9,40.206528548949436,1,2,SM,1,4
2022,603332,3811487.15,2005294.68,36940988.46,18.421725658794447,1,1,SL,2,2
2022,603335,2585993.38,2705873.87,33335800.76,12.319791077327636,1,1,SL,1,1
2022,603336,2803192.22,3426090.15,46985396.71,13.713998947167225,1,1,SL,1,1
2022,603337,9655443.01,10455616.79,466384624.28,44.60613215339542,2,2,BM,3,4
2022,603338,25671837.47,38965071.93,884463388.1,22.69887733529458,2,2,BM,5,2
2022,603339,3540007.04,4254816.16,168767513.78,39.665054242907644,1,2,SM,2,4
2022,603345,49235302.73,41742792.2,682296084.71,16.345243064741606,2,1,BL,5,2
2022,603348,14051270.18,15313423.18,97168167.29,6.3452936778306945,2,1,BL,4,1
2022,603351,3147163.98,5306690.18,101370204.55,19.10234083987922,1,2,SM,1,2
2022,603353,3403724.22,4027942.62,91458626.29,22.706040010569964,1,2,SM,2,2
2022,603355,14490493.75,16850758.15,502588233.53,29.825852881877605,2,2,BM,4,3
2022,603356,1726753.0,1740087.0,2028708.07,1.1658658848666763,1,1,SL,1,1
2022,603357,5367776.82,4190883.68,388315174.67,92.65711108211909,1,3,SH,2,5
2022,603358,8692992.0,8903731.2,358326122.26,40.24449011443652,2,2,BM,3,4
2022,603359,5388839.68,6379172.8,480792920.67,75.36916395649293,1,3,SH,2,5
2022,603360,3633096.56,3407957.06,250491543.06,73.501965737796,1,3,SH,2,5
2022,603365,3994716.6,4488056.1,385874924.85,85.97818660288138,1,3,SH,2,5
2022,603366,3793569.0,4172103.0,212510192.22,50.93598892932413,1,3,SH,2,4
2022,603367,5376292.18,6051995.55,334146422.91,55.21260221514869,1,3,SH,2,4
2022,603368,6239896.99,6899332.99,563817377.76,81.7205632163581,1,3,SH,3,5
2022,603369,63979500.0,68244800.0,2029127929.45,29.733077530449208,2,2,BM,5,3
2022,603377,4367023.37,6528699.21,133759787.86,20.487969127926785,1,2,SM,2,2
2022,603379,13583158.57,13906712.46,536168573.5,38.55466020759302,2,2,BM,4,4
2022,603380,6285835.44,6177368.7,227397661.37,36.811411527047106,1,2,SM,3,3
2022,603383,4220101.61,6136154.22,137425729.91,22.396068446597813,1,2,SM,2,2
2022,603385,2907555.99,4267975.51,235329782.99,55.13850359230389,1,3,SH,1,4
2022,603386,3657143.55,4911264.68,207406883.11,42.230850223694326,1,2,SM,2,4
2022,603387,7232009.15,7298094.84,398990048.56,54.670438971713885,1,3,SH,3,4
2022,603388,2184188.18,2318204.95,46861410.9,20.21452456134217,1,2,SM,1,2
2022,603392,136696302.4,134459360.0,2021467667.66,15.034042015818015,2,1,BL,5,2
2022,603393,9054959.54,10441182.28,1028440745.54,98.49849547306246,2,3,BH,3,5
2022,603396,10586159.25,14267985.49,60811035.35,4.262061760058603,2,1,BL,4,1
2022,603399,12931370.1,3361341.32,16461460.74,4.897289258325007,2,1,BL,4,1
2022,603408,5253066.0,6374451.0,376325921.99,59.03660126809352,1,3,SH,2,4
2022,603416,5782638.4,6692061.6,303609133.8,45.36855037317648,1,2,SM,3,4
2022,603421,4747946.92,5558665.72,156625457.89,28.176808208931117,1,2,SM,2,3
2022,603429,6845822.18,9924236.78,136886595.17,13.793160945722619,1,1,SL,3,2
2022,603439,5390512.27,6483405.77,152282553.77,23.48804920935868,1,2,SM,2,2
2022,603444,27884039.82,30316145.63,1468498092.21,48.43947215891508,2,3,BH,5,4
2022,603456,43133347.74,46841858.27,633900939.63,13.532788045601162,2,1,BL,5,1
2022,603458,3203940.34,4157904.95,337942971.87,81.27722397069226,1,3,SH,1,5
2022,603466,8117900.78,11477475.61,438837499.28,38.234670601055626,2,2,BM,3,4
2022,603477,12136120.76,7844448.37,258981782.6,33.014658314336,2,2,BM,4,3
2022,603486,69955337.34,86347003.93,2010260653.48,23.281185935642686,2,2,BM,5,2
2022,603488,2090651.55,2665872.72,72042810.49,27.024099818989104,1,2,SM,1,3
2022,603489,23397934.68,27140593.68,606617276.85,22.350921427964874,2,2,BM,5,2
2022,603496,2717217.7,3533294.83,53440330.58,15.124786679632958,1,1,SL,1,2
2022,603500,3624299.93,2217305.45,62747182.41,28.298844622422223,1,2,SM,2,3
2022,603501,151731599.57,272148919.96,4476187473.66,16.447566554068644,2,1,BL,5,2
2022,603505,12747695.42,11289391.47,244934704.22,21.696005924755127,2,2,BM,4,2
2022,603506,2621377.79,3162177.8,162770875.12,51.474295695833426,1,3,SH,1,4
2022,603507,4138298.32,5138324.26,179246026.89,34.884140786007926,1,2,SM,2,3
2022,603508,5105263.91,6258346.57,385495475.66,61.59701629627072,1,3,SH,2,4
2022,603511,6988174.7,9488237.2,344771468.59,36.336725286547434,1,2,SM,3,3
2022,603515,13160976.58,15657413.97,907475377.64,57.95819024640631,2,3,BH,4,4
2022,603516,2306844.29,3783467.24,83105394.7,21.965406181236023,1,2,SM,1,2
2022,603517,35537154.65,41969973.41,980937033.6,23.372352991919612,2,2,BM,5,2
2022,603518,2784540.61,3580309.27,224014472.7,62.568469874112296,1,3,SH,1,4
2022,603519,3054780.31,3933662.18,109851031.23,27.925893532118206,1,2,SM,1,3
2022,603520,9645824.17,15926096.62,323754754.88,20.328569052722475,2,2,BM,3,2
2022,603527,3016102.88,2938079.2,137541631.01,46.81345247942941,1,2,SM,1,4
2022,603529,30102786.21,18394786.34,663998092.9,36.097081022143584,2,2,BM,5,3
2022,603530,7430606.59,8295133.25,100571597.38,12.12416899752635,2,1,BL,3,1
2022,603533,7066239.04,11196258.26,150604584.97,13.451331817528118,1,1,SL,3,1
2022,603535,4904638.96,4872466.85,182402171.44,37.43528217949805,1,2,SM,2,3
2022,603538,6783381.6,5373257.08,142526366.01,26.52513436226654,1,2,SM,3,3
2022,603551,3749696.46,4144851.6,31051782.56,7.491651223411713,1,1,SL,2,1
2022,603555,6191731.11,4368784.9,360633684.63,82.54782345315283,1,3,SH,3,5
2022,603556,7437771.09,6743839.75,313773188.01,46.52737900689292,2,2,BM,3,4
2022,603558,4659033.24,4628864.41,167229486.86,36.12754059045769,1,2,SM,2,3
2022,603565,22518919.89,27219134.17,2404291736.03,88.33094105836504,2,3,BH,5,5
2022,603566,8593588.08,7105061.6,244137406.56,34.36105417580053,2,2,BM,3,3
2022,603567,11181107.84,14412042.96,332099672.96,23.043205871764897,2,2,BM,4,2
2022,603568,43489155.51,47607397.38,1535462063.74,32.252594097594,2,2,BM,5,3
2022,603569,4644964.87,4050815.73,85241032.07,21.04293005448559,1,2,SM,2,2
2022,603577,3740704.27,3143819.46,66243345.34,21.070976302182444,1,2,SM,2,2
2022,603578,2384319.96,2346220.76,98498103.23,41.981600755250334,1,2,SM,1,4
2022,603579,3451083.12,4667712.42,236336014.92,50.63208562450383,1,3,SH,2,4
2022,603580,1417804.22,1532796.64,34073044.29,22.22933127645687,1,2,SM,1,2
2022,603583,12751941.01,18954483.39,270474435.27,14.269681199156121,2,1,BL,4,2
2022,603585,3497400.0,3452400.0,232394032.24,67.3137620901402,1,3,SH,2,5
2022,603587,7626227.5,9219792.0,689483326.02,74.78295888020033,2,3,BH,3,5
2022,603588,14746581.57,18695175.88,726253042.3,38.84708263573715,2,2,BM,4,4
2022,603589,35166000.0,42522000.0,1727088233.89,40.61634527750341,2,2,BM,5,4
2022,603590,4284800.0,5198400.0,147985907.5,28.467587623114806,1,2,SM,2,3
2022,603595,9597543.64,8584095.1,33414050.99,3.892553682216312,2,1,BL,3,1
2022,603596,32750188.9,28427841.6,504528656.54,17.747694800016053,2,1,BL,5,2
2022,603599,18308472.56,18118001.27,1479380288.82,81.65251049350434,2,3,BH,4,5
2022,603600,2771015.78,3736031.1,181330056.83,48.53547841986647,1,3,SH,1,4
2022,603601,6460143.48,8997634.78,249471352.03,27.72632565444049,1,2,SM,3,3
2022,603602,2036450.23,2095565.31,17730089.97,8.460767071010542,1,1,SL,1,1
2022,603605,46483956.59,41872386.02,576119025.56,13.758925160959812,2,1,BL,5,2
2022,603606,52678997.19,35183518.23,1188825151.11,33.7892630105514,2,2,BM,5,3
2022,603607,2352851.42,2891972.16,111191801.84,38.44843438603503,1,2,SM,1,4
2022,603609,8823181.23,9440872.41,118530518.15,12.555038666177675,2,1,BL,3,1
2022,603610,4843189.78,7242603.14,357118899.59,49.308086151742394,1,3,SH,2,4
2022,603611,4643670.68,5183383.84,300215672.94,57.91885806782158,1,3,SH,2,4
2022,603612,16948631.8,9437881.26,620048524.3,65.69785179730053,2,3,BH,4,5
2022,603613,44180869.24,36969280.32,578413278.1,15.64578139182992,2,1,BL,5,2
2022,603616,2726781.2,2307276.4,29359348.14,12.724677520213877,1,1,SL,1,1
2022,603617,3498516.72,3181623.8,92366652.22,29.031292832295257,1,2,SM,2,3
2022,603618,4256865.07,4996285.0,99514096.65,19.917618120263356,1,2,SM,2,2
2022,603619,8228002.06,5996001.5,66141470.52,11.030929615344492,2,1,BL,3,1
2022,603626,4142591.97,6740772.13,369027476.24,54.745579456340415,1,3,SH,2,4
2022,603628,3556662.0,3660706.0,47369658.28,12.940033501734366,1,1,SL,2,1
2022,603629,2886520.0,2230000.0,57718261.85,25.882628632286995,1,2,SM,1,3
2022,603630,3173762.36,4567622.15,69048789.02,15.117009847235282,1,1,SL,1,2
2022,603633,3841847.5,4189669.08,47724881.37,11.391086135614318,1,1,SL,2,1
