Trdmnt,model,coefficient,lambda,n_stocks
2006-02,M5_beta_ln_be_me,intercept,-0.0808806447,1142
2006-02,M5_beta_ln_be_me,beta,0.0321418284,1142
2006-02,M5_beta_ln_be_me,ln_be_me,0.0125048217,1142
2006-02,M6_ln_size_ln_be_me,intercept,-0.0370627650,1281
2006-02,M6_ln_size_ln_be_me,ln_size,-0.0028317699,1281
2006-02,M6_ln_size_ln_be_me,ln_be_me,0.0165946563,1281
2006-02,M7_all3,intercept,-0.0476569476,1142
2006-02,M7_all3,beta,0.0301522479,1142
2006-02,M7_all3,ln_size,-0.0022011628,1142
2006-02,M7_all3,ln_be_me,0.0124640650,1142
2006-03,M1_beta,intercept,0.0481342937,1160
2006-03,M1_beta,beta,-0.0380072367,1160
2006-03,M2_ln_size,intercept,-0.1648434610,1310
2006-03,M2_ln_size,ln_size,0.0125026905,1310
2006-03,M3_ln_be_me,intercept,0.0498935076,1272
2006-03,M3_ln_be_me,ln_be_me,-0.0060591414,1272
2006-03,M4_beta_ln_size,intercept,-0.1082548728,1160
2006-03,M4_beta_ln_size,beta,-0.0281939578,1160
2006-03,M4_beta_ln_size,ln_size,0.0104404188,1160
2006-03,M5_beta_ln_be_me,intercept,0.0502266642,1135
2006-03,M5_beta_ln_be_me,beta,-0.0342996873,1135
2006-03,M5_beta_ln_be_me,ln_be_me,-0.0007464881,1135
2006-03,M6_ln_size_ln_be_me,intercept,-0.1005979471,1272
2006-03,M6_ln_size_ln_be_me,ln_size,0.0104084883,1272
2006-03,M6_ln_size_ln_be_me,ln_be_me,-0.0052986539,1272
2006-03,M7_all3,intercept,-0.0794151738,1135
2006-03,M7_all3,beta,-0.0269332589,1135
2006-03,M7_all3,ln_size,0.0086468290,1135
2006-03,M7_all3,ln_be_me,-0.0006385197,1135
2006-04,M1_beta,intercept,0.1309905695,1143
2006-04,M1_beta,beta,-0.0453270450,1143
2006-04,M2_ln_size,intercept,-0.3641617642,1293
2006-04,M2_ln_size,ln_size,0.0322903483,1293
2006-04,M3_ln_be_me,intercept,0.0628430330,1257
2006-04,M3_ln_be_me,ln_be_me,0.0041998567,1257
2006-04,M4_beta_ln_size,intercept,-0.3938314391,1143
2006-04,M4_beta_ln_size,beta,-0.0100052911,1143
2006-04,M4_beta_ln_size,ln_size,0.0348090496,1143
2006-04,M5_beta_ln_be_me,intercept,0.0466996576,1120
2006-04,M5_beta_ln_be_me,beta,-0.0374147611,1120
2006-04,M5_beta_ln_be_me,ln_be_me,0.0122413274,1120
2006-04,M6_ln_size_ln_be_me,intercept,-0.3627552185,1257
2006-04,M6_ln_size_ln_be_me,ln_size,0.0294381532,1257
2006-04,M6_ln_size_ln_be_me,ln_be_me,0.0062620675,1257
2006-04,M7_all3,intercept,-0.4380462997,1120
2006-04,M7_all3,beta,-0.0080427054,1120
2006-04,M7_all3,ln_size,0.0322190879,1120
2006-04,M7_all3,ln_be_me,0.0125045065,1120
2006-05,M1_beta,intercept,0.2236917257,1117
2006-05,M1_beta,beta,0.0453867531,1117
2006-05,M2_ln_size,intercept,0.8882029451,1268
2006-05,M2_ln_size,ln_size,-0.0445843981,1268
2006-05,M3_ln_be_me,intercept,0.1479801276,1237
2006-05,M3_ln_be_me,ln_be_me,0.0181808538,1237
2006-05,M4_beta_ln_size,intercept,0.9432456362,1117
2006-05,M4_beta_ln_size,beta,-0.0000052079,1117
2006-05,M4_beta_ln_size,ln_size,-0.0479003946,1117
2006-05,M5_beta_ln_be_me,intercept,0.1357690527,1099
2006-05,M5_beta_ln_be_me,beta,0.0428180543,1099
2006-05,M5_beta_ln_be_me,ln_be_me,0.0141551951,1099
2006-05,M6_ln_size_ln_be_me,intercept,0.8132278805,1237
2006-05,M6_ln_size_ln_be_me,ln_size,-0.0453738153,1237
2006-05,M6_ln_size_ln_be_me,ln_be_me,0.0136188309,1237
2006-05,M7_all3,intercept,0.8834949425,1099
2006-05,M7_all3,beta,-0.0002875953,1099
2006-05,M7_all3,ln_size,-0.0491015331,1099
2006-05,M7_all3,ln_be_me,0.0121548155,1099
2006-06,M1_beta,intercept,0.0487033834,1137
2006-06,M1_beta,beta,0.0158744682,1137
2006-06,M2_ln_size,intercept,0.3512528427,1289
2006-06,M2_ln_size,ln_size,-0.0203339659,1289
2006-06,M3_ln_be_me,intercept,-0.0212996725,1258
2006-06,M3_ln_be_me,ln_be_me,0.0137043068,1258
2006-06,M4_beta_ln_size,intercept,0.3545384529,1137
2006-06,M4_beta_ln_size,beta,-0.0036226177,1137
2006-06,M4_beta_ln_size,ln_size,-0.0203486330,1137
2006-06,M5_beta_ln_be_me,intercept,-0.0296828001,1119
2006-06,M5_beta_ln_be_me,beta,0.0122623164,1119
2006-06,M5_beta_ln_be_me,ln_be_me,0.0127499664,1119
2006-06,M6_ln_size_ln_be_me,intercept,0.2723416573,1258
2006-06,M6_ln_size_ln_be_me,ln_size,-0.0199251462,1258
2006-06,M6_ln_size_ln_be_me,ln_be_me,0.0114594238,1258
2006-06,M7_all3,intercept,0.2736364251,1119
2006-06,M7_all3,beta,-0.0053159522,1119
2006-06,M7_all3,ln_size,-0.0198262658,1119
2006-06,M7_all3,ln_be_me,0.0117407350,1119
2006-07,M1_beta,intercept,-0.0695953724,1220
2006-07,M1_beta,beta,0.0359699441,1220
2006-07,M2_ln_size,intercept,0.3811742841,1278
2006-07,M2_ln_size,ln_size,-0.0287728370,1278
2006-07,M3_ln_be_me,intercept,-0.0262928896,1236
2006-07,M3_ln_be_me,ln_be_me,-0.0010649389,1236
2006-07,M4_beta_ln_size,intercept,0.3574361014,1220
2006-07,M4_beta_ln_size,beta,0.0198922024,1220
2006-07,M4_beta_ln_size,ln_size,-0.0284964411,1220
2006-07,M5_beta_ln_be_me,intercept,-0.0692927716,1182
2006-07,M5_beta_ln_be_me,beta,0.0365826511,1182
2006-07,M5_beta_ln_be_me,ln_be_me,-0.0004355208,1182
2006-07,M6_ln_size_ln_be_me,intercept,0.3873197824,1236
2006-07,M6_ln_size_ln_be_me,ln_size,-0.0277757086,1236
2006-07,M6_ln_size_ln_be_me,ln_be_me,-0.0034210439,1236
2006-07,M7_all3,intercept,0.3701156563,1182
2006-07,M7_all3,beta,0.0199912076,1182
2006-07,M7_all3,ln_size,-0.0279816713,1182
2006-07,M7_all3,ln_be_me,-0.0034206306,1182
2006-08,M1_beta,intercept,0.0137947378,1205
2006-08,M1_beta,beta,0.0138902144,1205
2006-08,M2_ln_size,intercept,-0.0076157443,1264
2006-08,M2_ln_size,ln_size,0.0025576960,1264
2006-08,M3_ln_be_me,intercept,0.0502327528,1223
2006-08,M3_ln_be_me,ln_be_me,-0.0032888519,1223
2006-08,M4_beta_ln_size,intercept,-0.0363995796,1205
2006-08,M4_beta_ln_size,beta,0.0158403494,1205
2006-08,M4_beta_ln_size,ln_size,0.0033448510,1205
2006-08,M5_beta_ln_be_me,intercept,0.0223086269,1168
2006-08,M5_beta_ln_be_me,beta,0.0140717269,1168
2006-08,M5_beta_ln_be_me,ln_be_me,-0.0011942907,1168
2006-08,M6_ln_size_ln_be_me,intercept,0.0423292553,1223
2006-08,M6_ln_size_ln_be_me,ln_size,0.0005313151,1223
2006-08,M6_ln_size_ln_be_me,ln_be_me,-0.0032453918,1223
2006-08,M7_all3,intercept,0.0022156600,1168
2006-08,M7_all3,beta,0.0148417064,1168
2006-08,M7_all3,ln_size,0.0012780803,1168
2006-08,M7_all3,ln_be_me,-0.0010563310,1168
2006-09,M1_beta,intercept,0.0290475186,1216
2006-09,M1_beta,beta,0.0220948096,1216
2006-09,M2_ln_size,intercept,0.2666840775,1275
2006-09,M2_ln_size,ln_size,-0.0148429936,1275
2006-09,M3_ln_be_me,intercept,0.1879209685,1234
2006-09,M3_ln_be_me,ln_be_me,-0.0227229306,1234
2006-09,M4_beta_ln_size,intercept,0.2459593315,1216
2006-09,M4_beta_ln_size,beta,0.0136391525,1216
2006-09,M4_beta_ln_size,ln_size,-0.0144497845,1216
2006-09,M5_beta_ln_be_me,intercept,0.1710139576,1179
2006-09,M5_beta_ln_be_me,beta,0.0093152353,1179
2006-09,M5_beta_ln_be_me,ln_be_me,-0.0217037067,1179
2006-09,M6_ln_size_ln_be_me,intercept,0.3463190612,1234
2006-09,M6_ln_size_ln_be_me,ln_size,-0.0106135691,1234
2006-09,M6_ln_size_ln_be_me,ln_be_me,-0.0236747114,1234
2006-09,M7_all3,intercept,0.3390022553,1179
2006-09,M7_all3,beta,0.0028228319,1179
2006-09,M7_all3,ln_size,-0.0106397339,1179
2006-09,M7_all3,ln_be_me,-0.0229522299,1179
2006-10,M1_beta,intercept,0.0357736755,1218
2006-10,M1_beta,beta,-0.0336658508,1218
2006-10,M2_ln_size,intercept,-0.1866964003,1277
2006-10,M2_ln_size,ln_size,0.0128422793,1277
2006-10,M3_ln_be_me,intercept,-0.0749719872,1236
2006-10,M3_ln_be_me,ln_be_me,0.0121469998,1236
2006-10,M4_beta_ln_size,intercept,-0.1445839050,1218
2006-10,M4_beta_ln_size,beta,-0.0268799500,1218
2006-10,M4_beta_ln_size,ln_size,0.0120313679,1218
2006-10,M5_beta_ln_be_me,intercept,-0.0245121231,1181
2006-10,M5_beta_ln_be_me,beta,-0.0297512063,1181
2006-10,M5_beta_ln_be_me,ln_be_me,0.0093455332,1181
2006-10,M6_ln_size_ln_be_me,intercept,-0.2751000531,1236
2006-10,M6_ln_size_ln_be_me,ln_size,0.0133829615,1236
2006-10,M6_ln_size_ln_be_me,ln_be_me,0.0134119844,1236
2006-10,M7_all3,intercept,-0.2208859264,1181
2006-10,M7_all3,beta,-0.0223814580,1181
2006-10,M7_all3,ln_size,0.0124295548,1181
2006-10,M7_all3,ln_be_me,0.0108593640,1181
2006-11,M1_beta,intercept,0.0800095579,1217
2006-11,M1_beta,beta,-0.0336448143,1217
2006-11,M2_ln_size,intercept,-0.7452672578,1276
2006-11,M2_ln_size,ln_size,0.0548164923,1276
2006-11,M3_ln_be_me,intercept,0.1107859347,1235
2006-11,M3_ln_be_me,ln_be_me,-0.0112130289,1235
2006-11,M4_beta_ln_size,intercept,-0.7324701868,1217
2006-11,M4_beta_ln_size,beta,-0.0024946457,1217
2006-11,M4_beta_ln_size,ln_size,0.0541609341,1217
2006-11,M5_beta_ln_be_me,intercept,0.1674682888,1180
2006-11,M5_beta_ln_be_me,beta,-0.0384288437,1180
2006-11,M5_beta_ln_be_me,ln_be_me,-0.0132259332,1180
2006-11,M6_ln_size_ln_be_me,intercept,-0.7138694017,1235
2006-11,M6_ln_size_ln_be_me,ln_size,0.0549206399,1235
2006-11,M6_ln_size_ln_be_me,ln_be_me,-0.0054596887,1235
2006-11,M7_all3,intercept,-0.6889315650,1180
2006-11,M7_all3,beta,-0.0058888391,1180
2006-11,M7_all3,ln_size,0.0539912337,1180
2006-11,M7_all3,ln_be_me,-0.0061757280,1180
2006-12,M1_beta,intercept,0.0763292188,1215
2006-12,M1_beta,beta,-0.0175025789,1215
2006-12,M2_ln_size,intercept,-0.5136704478,1274
2006-12,M2_ln_size,ln_size,0.0397160413,1274
2006-12,M3_ln_be_me,intercept,0.1523490484,1234
2006-12,M3_ln_be_me,ln_be_me,-0.0156001806,1234
2006-12,M4_beta_ln_size,intercept,-0.5306845196,1215
2006-12,M4_beta_ln_size,beta,0.0048333285,1215
2006-12,M4_beta_ln_size,ln_size,0.0405287920,1215
2006-12,M5_beta_ln_be_me,intercept,0.1863448617,1179
2006-12,M5_beta_ln_be_me,beta,-0.0253160119,1179
2006-12,M5_beta_ln_be_me,ln_be_me,-0.0164704981,1179
2006-12,M6_ln_size_ln_be_me,intercept,-0.4354563432,1234
2006-12,M6_ln_size_ln_be_me,ln_size,0.0392036606,1234
2006-12,M6_ln_size_ln_be_me,ln_be_me,-0.0116551148,1234
2006-12,M7_all3,intercept,-0.4397689857,1179
2006-12,M7_all3,beta,-0.0019270485,1179
2006-12,M7_all3,ln_size,0.0395848871,1179
2006-12,M7_all3,ln_be_me,-0.0115230439,1179
2007-01,M1_beta,intercept,0.2226670599,1197
2007-01,M1_beta,beta,0.0259391481,1197
2007-01,M2_ln_size,intercept,0.4368067860,1256
2007-01,M2_ln_size,ln_size,-0.0130033075,1256
2007-01,M3_ln_be_me,intercept,0.2514567753,1222
2007-01,M3_ln_be_me,ln_be_me,-0.0002590443,1222
2007-01,M4_beta_ln_size,intercept,0.4346001772,1197
2007-01,M4_beta_ln_size,beta,0.0183998173,1197
2007-01,M4_beta_ln_size,ln_size,-0.0141638525,1197
2007-01,M5_beta_ln_be_me,intercept,0.2145600558,1167
2007-01,M5_beta_ln_be_me,beta,0.0243943117,1167
2007-01,M5_beta_ln_be_me,ln_be_me,0.0015330648,1167
2007-01,M6_ln_size_ln_be_me,intercept,0.4321535097,1222
2007-01,M6_ln_size_ln_be_me,ln_size,-0.0119448984,1222
2007-01,M6_ln_size_ln_be_me,ln_be_me,-0.0017197045,1222
2007-01,M7_all3,intercept,0.4300820834,1167
2007-01,M7_all3,beta,0.0164073611,1167
2007-01,M7_all3,ln_size,-0.0135063145,1167
2007-01,M7_all3,ln_be_me,-0.0004599814,1167
2007-02,M1_beta,intercept,0.1106748715,1195
2007-02,M1_beta,beta,0.0814717102,1195
2007-02,M2_ln_size,intercept,0.9390456955,1254
2007-02,M2_ln_size,ln_size,-0.0515290211,1254
2007-02,M3_ln_be_me,intercept,-0.0188853968,1222
2007-02,M3_ln_be_me,ln_be_me,0.0355995637,1222
2007-02,M4_beta_ln_size,intercept,0.8588124583,1195
2007-02,M4_beta_ln_size,beta,0.0556519794,1195
2007-02,M4_beta_ln_size,ln_size,-0.0500447772,1195
2007-02,M5_beta_ln_be_me,intercept,-0.1287094273,1167
2007-02,M5_beta_ln_be_me,beta,0.0888114059,1167
2007-02,M5_beta_ln_be_me,ln_be_me,0.0377003128,1167
2007-02,M6_ln_size_ln_be_me,intercept,0.7065055835,1222
2007-02,M6_ln_size_ln_be_me,ln_size,-0.0477206004,1222
2007-02,M6_ln_size_ln_be_me,ln_be_me,0.0292070995,1222
2007-02,M7_all3,intercept,0.6085121602,1167
2007-02,M7_all3,beta,0.0621356327,1167
2007-02,M7_all3,ln_size,-0.0460562093,1167
2007-02,M7_all3,ln_be_me,0.0304399523,1167
2007-03,M1_beta,intercept,0.1326320867,1207
2007-03,M1_beta,beta,0.0523962717,1207
2007-03,M2_ln_size,intercept,1.1030786658,1266
2007-03,M2_ln_size,ln_size,-0.0636060551,1266
2007-03,M3_ln_be_me,intercept,0.2027067699,1233
2007-03,M3_ln_be_me,ln_be_me,-0.0026551253,1233
2007-03,M4_beta_ln_size,intercept,1.0865117380,1207
2007-03,M4_beta_ln_size,beta,0.0182054817,1207
2007-03,M4_beta_ln_size,ln_size,-0.0637298742,1207
2007-03,M5_beta_ln_be_me,intercept,0.1347395136,1178
2007-03,M5_beta_ln_be_me,beta,0.0548835960,1178
2007-03,M5_beta_ln_be_me,ln_be_me,-0.0014097455,1178
2007-03,M6_ln_size_ln_be_me,intercept,1.1387974321,1233
2007-03,M6_ln_size_ln_be_me,ln_size,-0.0621541774,1233
2007-03,M6_ln_size_ln_be_me,ln_be_me,-0.0096007232,1233
2007-03,M7_all3,intercept,1.1261572694,1178
2007-03,M7_all3,beta,0.0178804728,1178
2007-03,M7_all3,ln_size,-0.0624208200,1178
2007-03,M7_all3,ln_be_me,-0.0098709694,1178
2007-04,M1_beta,intercept,0.2898920774,1210
2007-04,M1_beta,beta,0.0625415055,1210
2007-04,M2_ln_size,intercept,0.8959671515,1269
2007-04,M2_ln_size,ln_size,-0.0377127044,1269
2007-04,M3_ln_be_me,intercept,-0.0548508145,1234
2007-04,M3_ln_be_me,ln_be_me,0.0662824112,1234
2007-04,M4_beta_ln_size,intercept,0.8678629089,1210
2007-04,M4_beta_ln_size,beta,0.0414610362,1210
2007-04,M4_beta_ln_size,ln_size,-0.0385915380,1210
2007-04,M5_beta_ln_be_me,intercept,-0.1179531043,1179
2007-04,M5_beta_ln_be_me,beta,0.0584650659,1179
2007-04,M5_beta_ln_be_me,ln_be_me,0.0666510111,1179
2007-04,M6_ln_size_ln_be_me,intercept,0.2655893029,1234
2007-04,M6_ln_size_ln_be_me,ln_size,-0.0213959365,1234
2007-04,M6_ln_size_ln_be_me,ln_be_me,0.0641879880,1234
2007-04,M7_all3,intercept,0.2257599552,1179
2007-04,M7_all3,beta,0.0453461827,1179
2007-04,M7_all3,ln_size,-0.0217128629,1179
2007-04,M7_all3,ln_be_me,0.0639442316,1179
2007-05,M1_beta,intercept,0.0971935731,1176
2007-05,M1_beta,beta,0.0063047010,1176
2007-05,M2_ln_size,intercept,0.1888886106,1235
2007-05,M2_ln_size,ln_size,-0.0060060406,1235
2007-05,M3_ln_be_me,intercept,0.3004777674,1209
2007-05,M3_ln_be_me,ln_be_me,-0.0329849318,1209
2007-05,M4_beta_ln_size,intercept,0.2278919914,1176
2007-05,M4_beta_ln_size,beta,0.0012764839,1176
2007-05,M4_beta_ln_size,ln_size,-0.0086941382,1176
2007-05,M5_beta_ln_be_me,intercept,0.3215982870,1154
2007-05,M5_beta_ln_be_me,beta,-0.0094462734,1154
2007-05,M5_beta_ln_be_me,ln_be_me,-0.0344210242,1154
2007-05,M6_ln_size_ln_be_me,intercept,0.3888278426,1209
2007-05,M6_ln_size_ln_be_me,ln_size,-0.0058617238,1209
2007-05,M6_ln_size_ln_be_me,ln_be_me,-0.0336409432,1209
2007-05,M7_all3,intercept,0.4668077587,1154
2007-05,M7_all3,beta,-0.0151311434,1154
2007-05,M7_all3,ln_size,-0.0090960029,1154
2007-05,M7_all3,ln_be_me,-0.0357049177,1154
2007-06,M1_beta,intercept,-0.1251504956,1183
2007-06,M1_beta,beta,-0.0381697174,1183
2007-06,M2_ln_size,intercept,-0.9482968277,1242
2007-06,M2_ln_size,ln_size,0.0544279509,1242
2007-06,M3_ln_be_me,intercept,0.0946462641,1215
2007-06,M3_ln_be_me,ln_be_me,-0.0428181721,1215
2007-06,M4_beta_ln_size,intercept,-0.9636112606,1183
2007-06,M4_beta_ln_size,beta,-0.0070800289,1183
2007-06,M4_beta_ln_size,ln_size,0.0558723727,1183
2007-06,M5_beta_ln_be_me,intercept,0.1706742509,1160
2007-06,M5_beta_ln_be_me,beta,-0.0557646835,1160
2007-06,M5_beta_ln_be_me,ln_be_me,-0.0453140565,1160
2007-06,M6_ln_size_ln_be_me,intercept,-0.6784034481,1215
2007-06,M6_ln_size_ln_be_me,ln_size,0.0511521525,1215
2007-06,M6_ln_size_ln_be_me,ln_be_me,-0.0367411213,1215
2007-06,M7_all3,intercept,-0.6624664928,1160
2007-06,M7_all3,beta,-0.0241555700,1160
2007-06,M7_all3,ln_size,0.0521709494,1160
2007-06,M7_all3,ln_be_me,-0.0376987032,1160
2007-07,M1_beta,intercept,0.2075657401,1258
2007-07,M1_beta,beta,0.0242692279,1258
2007-07,M2_ln_size,intercept,0.6912173541,1373
2007-07,M2_ln_size,ln_size,-0.0303777704,1373
2007-07,M3_ln_be_me,intercept,0.0066243193,1317
2007-07,M3_ln_be_me,ln_be_me,0.0427669000,1317
2007-07,M4_beta_ln_size,intercept,0.7473102086,1258
2007-07,M4_beta_ln_size,beta,0.0193187019,1258
2007-07,M4_beta_ln_size,ln_size,-0.0352322739,1258
2007-07,M5_beta_ln_be_me,intercept,-0.0876758102,1228
2007-07,M5_beta_ln_be_me,beta,0.0566694380,1228
2007-07,M5_beta_ln_be_me,ln_be_me,0.0490935567,1228
2007-07,M6_ln_size_ln_be_me,intercept,0.4776768175,1317
2007-07,M6_ln_size_ln_be_me,ln_size,-0.0273857586,1317
2007-07,M6_ln_size_ln_be_me,ln_be_me,0.0324691653,1317
2007-07,M7_all3,intercept,0.4469404688,1228
2007-07,M7_all3,beta,0.0486996088,1228
2007-07,M7_all3,ln_size,-0.0302850254,1228
2007-07,M7_all3,ln_be_me,0.0367153030,1228
2007-08,M1_beta,intercept,0.1101817138,1253
2007-08,M1_beta,beta,0.0178721048,1253
2007-08,M2_ln_size,intercept,0.0544256545,1367
2007-08,M2_ln_size,ln_size,0.0046162986,1367
2007-08,M3_ln_be_me,intercept,0.0925353384,1313
2007-08,M3_ln_be_me,ln_be_me,0.0055315273,1313
2007-08,M4_beta_ln_size,intercept,0.1241857664,1253
2007-08,M4_beta_ln_size,beta,0.0177501712,1253
2007-08,M4_beta_ln_size,ln_size,-0.0009146089,1253
2007-08,M5_beta_ln_be_me,intercept,0.0945222974,1224
2007-08,M5_beta_ln_be_me,beta,0.0110412543,1224
2007-08,M5_beta_ln_be_me,ln_be_me,0.0035621787,1224
2007-08,M6_ln_size_ln_be_me,intercept,-0.0425810070,1313
2007-08,M6_ln_size_ln_be_me,ln_size,0.0078476771,1313
2007-08,M6_ln_size_ln_be_me,ln_be_me,0.0085063720,1313
2007-08,M7_all3,intercept,0.0068476255,1224
2007-08,M7_all3,beta,0.0123572034,1224
2007-08,M7_all3,ln_size,0.0049603952,1224
2007-08,M7_all3,ln_be_me,0.0056073130,1224
2007-09,M1_beta,intercept,0.0547981450,1233
2007-09,M1_beta,beta,-0.0087789139,1233
2007-09,M2_ln_size,intercept,-0.1259681164,1348
2007-09,M2_ln_size,ln_size,0.0110010212,1348
2007-09,M3_ln_be_me,intercept,-0.0362556973,1294
2007-09,M3_ln_be_me,ln_be_me,0.0146191888,1294
2007-09,M4_beta_ln_size,intercept,-0.0613917519,1233
2007-09,M4_beta_ln_size,beta,-0.0077537651,1233
2007-09,M4_beta_ln_size,ln_size,0.0075843450,1233
2007-09,M5_beta_ln_be_me,intercept,-0.0175696168,1205
2007-09,M5_beta_ln_be_me,beta,-0.0040043071,1205
2007-09,M5_beta_ln_be_me,ln_be_me,0.0125343559,1205
2007-09,M6_ln_size_ln_be_me,intercept,-0.2570461047,1294
2007-09,M6_ln_size_ln_be_me,ln_size,0.0127566062,1294
2007-09,M6_ln_size_ln_be_me,ln_be_me,0.0196539181,1294
2007-09,M7_all3,intercept,-0.2082433644,1205
2007-09,M7_all3,beta,-0.0012030698,1205
2007-09,M7_all3,ln_size,0.0107354379,1205
2007-09,M7_all3,ln_be_me,0.0171293248,1205
2007-10,M1_beta,intercept,-0.1015120708,1224
2007-10,M1_beta,beta,-0.0052549075,1224
2007-10,M2_ln_size,intercept,-0.5881526225,1340
2007-10,M2_ln_size,ln_size,0.0318692273,1340
2007-10,M3_ln_be_me,intercept,0.0112152290,1288
2007-10,M3_ln_be_me,ln_be_me,-0.0217419448,1288
2007-10,M4_beta_ln_size,intercept,-0.5578586013,1224
2007-10,M4_beta_ln_size,beta,-0.0013194448,1224
2007-10,M4_beta_ln_size,ln_size,0.0297900887,1224
2007-10,M5_beta_ln_be_me,intercept,0.0323761227,1198
2007-10,M5_beta_ln_be_me,beta,-0.0158254781,1198
2007-10,M5_beta_ln_be_me,ln_be_me,-0.0228871813,1198
2007-10,M6_ln_size_ln_be_me,intercept,-0.4969932148,1288
2007-10,M6_ln_size_ln_be_me,ln_size,0.0293097074,1288
2007-10,M6_ln_size_ln_be_me,ln_be_me,-0.0100052376,1288
2007-10,M7_all3,intercept,-0.4695182908,1198
2007-10,M7_all3,beta,-0.0085423721,1198
2007-10,M7_all3,ln_size,0.0282096137,1198
2007-10,M7_all3,ln_be_me,-0.0106408851,1198
2007-11,M1_beta,intercept,-0.0468176703,1228
2007-11,M1_beta,beta,-0.0222488380,1228
2007-11,M2_ln_size,intercept,0.5991843850,1343
2007-11,M2_ln_size,ln_size,-0.0441608434,1343
2007-11,M3_ln_be_me,intercept,-0.2523228897,1290
2007-11,M3_ln_be_me,ln_be_me,0.0338309342,1290
2007-11,M4_beta_ln_size,intercept,0.7033156308,1228
2007-11,M4_beta_ln_size,beta,-0.0278064941,1228
2007-11,M4_beta_ln_size,ln_size,-0.0490204386,1228
2007-11,M5_beta_ln_be_me,intercept,-0.2354833958,1200
2007-11,M5_beta_ln_be_me,beta,-0.0130922202,1200
2007-11,M5_beta_ln_be_me,ln_be_me,0.0333605601,1200
2007-11,M6_ln_size_ln_be_me,intercept,0.4831853353,1290
2007-11,M6_ln_size_ln_be_me,ln_size,-0.0422696787,1290
2007-11,M6_ln_size_ln_be_me,ln_be_me,0.0164565873,1290
2007-11,M7_all3,intercept,0.5998192103,1200
2007-11,M7_all3,beta,-0.0243863518,1200
2007-11,M7_all3,ln_size,-0.0468462974,1200
2007-11,M7_all3,ln_be_me,0.0125583950,1200
2007-12,M1_beta,intercept,0.1940329365,1225
2007-12,M1_beta,beta,0.0025053206,1225
2007-12,M2_ln_size,intercept,0.3205383860,1341
2007-12,M2_ln_size,ln_size,-0.0081438833,1341
2007-12,M3_ln_be_me,intercept,0.2240882243,1286
2007-12,M3_ln_be_me,ln_be_me,-0.0048383693,1286
2007-12,M4_beta_ln_size,intercept,0.2580599897,1225
2007-12,M4_beta_ln_size,beta,0.0020079637,1225
2007-12,M4_beta_ln_size,ln_size,-0.0041823974,1225
2007-12,M5_beta_ln_be_me,intercept,0.2192967506,1196
2007-12,M5_beta_ln_be_me,beta,0.0042649744,1196
2007-12,M5_beta_ln_be_me,ln_be_me,-0.0049049016,1196
2007-12,M6_ln_size_ln_be_me,intercept,0.3843180275,1286
2007-12,M6_ln_size_ln_be_me,ln_size,-0.0092423398,1286
2007-12,M6_ln_size_ln_be_me,ln_be_me,-0.0085261267,1286
2007-12,M7_all3,intercept,0.3387735152,1196
2007-12,M7_all3,beta,0.0026189369,1196
2007-12,M7_all3,ln_size,-0.0067245238,1196
2007-12,M7_all3,ln_be_me,-0.0078055110,1196
2008-01,M1_beta,intercept,-0.0444987086,1232
2008-01,M1_beta,beta,-0.0201575164,1232
2008-01,M2_ln_size,intercept,0.1948509591,1348
2008-01,M2_ln_size,ln_size,-0.0172716314,1348
2008-01,M3_ln_be_me,intercept,-0.1504485531,1294
2008-01,M3_ln_be_me,ln_be_me,0.0158228430,1294
2008-01,M4_beta_ln_size,intercept,0.1834118623,1232
2008-01,M4_beta_ln_size,beta,-0.0219424707,1232
2008-01,M4_beta_ln_size,ln_size,-0.0148849308,1232
2008-01,M5_beta_ln_be_me,intercept,-0.1270496177,1204
2008-01,M5_beta_ln_be_me,beta,-0.0164622984,1204
2008-01,M5_beta_ln_be_me,ln_be_me,0.0147425026,1204
2008-01,M6_ln_size_ln_be_me,intercept,0.1182222557,1294
2008-01,M6_ln_size_ln_be_me,ln_size,-0.0155477716,1294
2008-01,M6_ln_size_ln_be_me,ln_be_me,0.0097826171,1294
2008-01,M7_all3,intercept,0.1106988128,1204
2008-01,M7_all3,beta,-0.0197933405,1204
2008-01,M7_all3,ln_size,-0.0134191455,1204
2008-01,M7_all3,ln_be_me,0.0090912823,1204
2008-02,M1_beta,intercept,0.0843438365,1224
2008-02,M1_beta,beta,0.0020974443,1224
2008-02,M2_ln_size,intercept,0.5322626446,1339
2008-02,M2_ln_size,ln_size,-0.0295128186,1339
2008-02,M3_ln_be_me,intercept,-0.0923001071,1286
2008-02,M3_ln_be_me,ln_be_me,0.0333077324,1286
2008-02,M4_beta_ln_size,intercept,0.5767797574,1224
2008-02,M4_beta_ln_size,beta,-0.0019582351,1224
2008-02,M4_beta_ln_size,ln_size,-0.0321510026,1224
2008-02,M5_beta_ln_be_me,intercept,-0.1192505467,1197
2008-02,M5_beta_ln_be_me,beta,0.0194374005,1197
2008-02,M5_beta_ln_be_me,ln_be_me,0.0347598461,1197
2008-02,M6_ln_size_ln_be_me,intercept,0.3863173789,1286
2008-02,M6_ln_size_ln_be_me,ln_size,-0.0277799249,1286
2008-02,M6_ln_size_ln_be_me,ln_be_me,0.0227556548,1286
2008-02,M7_all3,intercept,0.4017927964,1197
2008-02,M7_all3,beta,0.0118291317,1197
