"Markettype","Trdmnt","Cmretwdtl","Cmnstkcal","Cmmvttl"
"111","1993-09","-0.024484","153","278651700.31"
"117","1993-09","-0.026604","121","271808115.92"
"127","1993-09","-0.024484","153","278651700.31"
"33","1993-09","-0.009539","78","182883444.39"
"20","1993-09","-0.064256","43","88719342.16"
"5","1993-10","-0.084586","136","269484129.39"
"10","1993-10","-0.018383","33","7007075.67"
"15","1993-10","-0.082960","169","276491205.06"
"21","1993-10","-0.084586","136","269484129.39"
"31","1993-10","-0.082960","169","276491205.06"
"63","1993-10","-0.082960","169","276491205.06"
"37","1993-10","-0.084586","136","269484129.39"
"47","1993-10","-0.082960","169","276491205.06"
"53","1993-10","-0.084586","136","269484129.39"
"69","1993-10","-0.084586","136","269484129.39"
"79","1993-10","-0.082960","169","276491205.06"
"85","1993-10","-0.084586","136","269484129.39"
"95","1993-10","-0.082960","169","276491205.06"
"101","1993-10","-0.084586","136","269484129.39"
"111","1993-10","-0.082960","169","276491205.06"
"117","1993-10","-0.084586","136","269484129.39"
"127","1993-10","-0.082960","169","276491205.06"
"33","1993-10","-0.085627","86","180112187.82"
"20","1993-10","-0.082437","50","89371941.57"
"5","1993-11","0.167208","158","368843917.26"
"10","1993-11","0.186380","35","8881821.77"
"15","1993-11","0.167693","193","377725739.03"
"21","1993-11","0.167208","158","368843917.26"
"31","1993-11","0.167693","193","377725739.03"
"63","1993-11","0.167693","193","377725739.03"
"37","1993-11","0.167208","158","368843917.26"
"47","1993-11","0.167693","193","377725739.03"
"53","1993-11","0.167208","158","368843917.26"
"69","1993-11","0.167208","158","368843917.26"
"79","1993-11","0.167693","193","377725739.03"
"85","1993-11","0.167208","158","368843917.26"
"95","1993-11","0.167693","193","377725739.03"
"101","1993-11","0.167208","158","368843917.26"
"111","1993-11","0.167693","193","377725739.03"
"117","1993-11","0.167208","158","368843917.26"
"127","1993-11","0.167693","193","377725739.03"
"33","1993-11","0.207882","96","248913856.47"
"20","1993-11","0.085236","62","119930060.79"
"5","1993-12","-0.134264","176","336539667.00"
"10","1993-12","0.180658","41","12526884.61"
"15","1993-12","-0.126858","217","349066551.61"
"21","1993-12","-0.134264","176","336539667.00"
"31","1993-12","-0.126858","217","349066551.61"
"63","1993-12","-0.126858","217","349066551.61"
"37","1993-12","-0.134264","176","336539667.00"
"47","1993-12","-0.126858","217","349066551.61"
"53","1993-12","-0.134264","176","336539667.00"
"69","1993-12","-0.134264","176","336539667.00"
"79","1993-12","-0.126858","217","349066551.61"
"85","1993-12","-0.134264","176","336539667.00"
"95","1993-12","-0.126858","217","349066551.61"
"101","1993-12","-0.134264","176","336539667.00"
"111","1993-12","-0.126858","217","349066551.61"
"117","1993-12","-0.134264","176","336539667.00"
"127","1993-12","-0.126858","217","349066551.61"
"33","1993-12","-0.165163","101","208828853.32"
"20","1993-12","-0.070131","75","127710813.68"
"5","1994-01","-0.101872","208","355328816.25"
"10","1994-01","-0.161900","45","17349690.14"
"15","1994-01","-0.104021","253","372678506.39"
"21","1994-01","-0.101872","208","355328816.25"
"31","1994-01","-0.104021","253","372678506.39"
"63","1994-01","-0.104021","253","372678506.39"
"37","1994-01","-0.101872","208","355328816.25"
"47","1994-01","-0.104021","253","372678506.39"
"53","1994-01","-0.101872","208","355328816.25"
"69","1994-01","-0.101872","208","355328816.25"
"79","1994-01","-0.104021","253","372678506.39"
"85","1994-01","-0.101872","208","355328816.25"
"95","1994-01","-0.104021","253","372678506.39"
"101","1994-01","-0.101872","208","355328816.25"
"111","1994-01","-0.104021","253","372678506.39"
"117","1994-01","-0.101872","208","355328816.25"
"127","1994-01","-0.104021","253","372678506.39"
"33","1994-01","-0.061430","122","237568240.85"
"20","1994-01","-0.167562","86","117760575.40"
"5","1994-02","0.007581","229","392047542.37"
"10","1994-02","-0.012425","45","17134488.74"
"15","1994-02","0.006650","274","409182031.11"
"21","1994-02","0.007581","229","392047542.37"
"31","1994-02","0.006650","274","409182031.11"
"63","1994-02","0.006650","274","409182031.11"
"37","1994-02","0.007581","229","392047542.37"
"47","1994-02","0.006650","274","409182031.11"
"53","1994-02","0.007581","229","392047542.37"
"69","1994-02","0.007581","229","392047542.37"
"79","1994-02","0.006650","274","409182031.11"
"85","1994-02","0.007581","229","392047542.37"
"95","1994-02","0.006650","274","409182031.11"
"101","1994-02","0.007581","229","392047542.37"
"111","1994-02","0.006650","274","409182031.11"
"117","1994-02","0.007581","229","392047542.37"
"127","1994-02","0.006650","274","409182031.11"
"33","1994-02","-0.018190","139","262849547.60"
"20","1994-02","0.059574","90","129197994.77"
"5","1994-03","-0.100372","241","370103658.10"
"10","1994-03","-0.174037","48","14596613.53"
"15","1994-03","-0.103457","289","384700271.63"
"21","1994-03","-0.100372","241","370103658.10"
"31","1994-03","-0.103457","289","384700271.63"
"63","1994-03","-0.103457","289","384700271.63"
"37","1994-03","-0.100372","241","370103658.10"
"47","1994-03","-0.103457","289","384700271.63"
"53","1994-03","-0.100372","241","370103658.10"
"69","1994-03","-0.100372","241","370103658.10"
"79","1994-03","-0.103457","289","384700271.63"
"85","1994-03","-0.100372","241","370103658.10"
"95","1994-03","-0.103457","289","384700271.63"
"101","1994-03","-0.100372","241","370103658.10"
"111","1994-03","-0.103457","289","384700271.63"
"117","1994-03","-0.100372","241","370103658.10"
"127","1994-03","-0.103457","289","384700271.63"
"33","1994-03","-0.068364","151","262372471.00"
"20","1994-03","-0.165491","90","107731187.10"
"5","1994-04","-0.159827","253","321814133.97"
"10","1994-04","-0.041672","48","13681222.79"
"15","1994-04","-0.155470","301","335495356.76"
"21","1994-04","-0.159827","253","321814133.97"
"31","1994-04","-0.155470","301","335495356.76"
"63","1994-04","-0.155470","301","335495356.76"
"37","1994-04","-0.159827","253","321814133.97"
"47","1994-04","-0.155470","301","335495356.76"
"53","1994-04","-0.159827","253","321814133.97"
"69","1994-04","-0.159827","253","321814133.97"
"79","1994-04","-0.155470","301","335495356.76"
"85","1994-04","-0.159827","253","321814133.97"
"95","1994-04","-0.155470","301","335495356.76"
"101","1994-04","-0.159827","253","321814133.97"
"111","1994-04","-0.155470","301","335495356.76"
"117","1994-04","-0.159827","253","321814133.97"
"127","1994-04","-0.155470","301","335495356.76"
"33","1994-04","-0.165022","158","226465927.74"
"20","1994-04","-0.147176","95","95348206.23"
"5","1994-05","-0.062648","267","311555365.41"
"10","1994-05","0.137567","49","15881815.96"
"15","1994-05","-0.054279","316","327437181.37"
"21","1994-05","-0.062648","267","311555365.41"
"31","1994-05","-0.054279","316","327437181.37"
"63","1994-05","-0.054279","316","327437181.37"
"37","1994-05","-0.062648","267","311555365.41"
"47","1994-05","-0.054279","316","327437181.37"
"53","1994-05","-0.062648","267","311555365.41"
"69","1994-05","-0.062648","267","311555365.41"
"79","1994-05","-0.054279","316","327437181.37"
"85","1994-05","-0.062648","267","311555365.41"
"95","1994-05","-0.054279","316","327437181.37"
"101","1994-05","-0.062648","267","311555365.41"
"111","1994-05","-0.054279","316","327437181.37"
"117","1994-05","-0.062648","267","311555365.41"
"127","1994-05","-0.054279","316","327437181.37"
"33","1994-05","-0.073285","164","214680528.88"
"20","1994-05","-0.037384","103","96874836.53"
"10","1994-06","-0.072801","50","14800177.35"
"5","1994-06","-0.166252","269","259485823.50"
"15","1994-06","-0.161701","319","274286000.85"
"21","1994-06","-0.166252","269","259485823.50"
"31","1994-06","-0.161701","319","274286000.85"
"63","1994-06","-0.161701","319","274286000.85"
"37","1994-06","-0.166252","269","259485823.50"
"47","1994-06","-0.161701","319","274286000.85"
"53","1994-06","-0.166252","269","259485823.50"
"69","1994-06","-0.166252","269","259485823.50"
"79","1994-06","-0.161701","319","274286000.85"
"85","1994-06","-0.166252","269","259485823.50"
"95","1994-06","-0.161701","319","274286000.85"
"101","1994-06","-0.166252","269","259485823.50"
"111","1994-06","-0.161701","319","274286000.85"
"117","1994-06","-0.166252","269","259485823.50"
"127","1994-06","-0.161701","319","274286000.85"
"33","1994-06","-0.158940","164","180077523.25"
"20","1994-06","-0.182455","105","79408300.25"
"10","1994-07","0.020798","48","15006761.71"
"5","1994-07","-0.277964","271","188146001.42"
"15","1994-07","-0.262023","319","203152763.13"
"21","1994-07","-0.277964","271","188146001.42"
"31","1994-07","-0.262023","319","203152763.13"
"63","1994-07","-0.262023","319","203152763.13"
"37","1994-07","-0.277964","271","188146001.42"
"47","1994-07","-0.262023","319","203152763.13"
"53","1994-07","-0.277964","271","188146001.42"
"69","1994-07","-0.277964","271","188146001.42"
"79","1994-07","-0.262023","319","203152763.13"
"85","1994-07","-0.277964","271","188146001.42"
"95","1994-07","-0.262023","319","203152763.13"
"101","1994-07","-0.277964","271","188146001.42"
"111","1994-07","-0.262023","319","203152763.13"
"117","1994-07","-0.277964","271","188146001.42"
"127","1994-07","-0.262023","319","203152763.13"
"33","1994-07","-0.311451","164","124337463.39"
"20","1994-07","-0.202921","107","63808538.03"
"10","1994-08","0.118933","51","16935332.12"
"5","1994-08","1.199601","280","418845454.52"
"15","1994-08","1.118916","331","435780786.64"
"21","1994-08","1.199601","280","418845454.52"
"31","1994-08","1.118916","331","435780786.64"
"63","1994-08","1.118916","331","435780786.64"
"37","1994-08","1.199601","280","418845454.52"
"47","1994-08","1.118916","331","435780786.64"
"53","1994-08","1.199601","280","418845454.52"
"69","1994-08","1.199601","280","418845454.52"
"79","1994-08","1.118916","331","435780786.64"
"85","1994-08","1.199601","280","418845454.52"
"95","1994-08","1.118916","331","435780786.64"
"101","1994-08","1.199601","280","418845454.52"
"111","1994-08","1.118916","331","435780786.64"
"117","1994-08","1.199601","280","418845454.52"
"127","1994-08","1.118916","331","435780786.64"
"33","1994-08","1.455937","168","306747575.25"
"20","1994-08","0.700104","112","112097879.27"
"10","1994-09","0.021999","52","18167307.53"
"5","1994-09","0.059006","285","448388686.66"
"15","1994-09","0.057568","337","466555994.19"
"21","1994-09","0.059006","285","448388686.66"
"31","1994-09","0.057568","337","466555994.19"
"63","1994-09","0.057568","337","466555994.19"
"37","1994-09","0.059006","285","448388686.66"
"47","1994-09","0.057568","337","466555994.19"
"53","1994-09","0.059006","285","448388686.66"
"69","1994-09","0.059006","285","448388686.66"
"79","1994-09","0.057568","337","466555994.19"
"85","1994-09","0.059006","285","448388686.66"
"95","1994-09","0.057568","337","466555994.19"
"101","1994-09","0.059006","285","448388686.66"
"111","1994-09","0.057568","337","466555994.19"
"117","1994-09","0.059006","285","448388686.66"
"127","1994-09","0.057568","337","466555994.19"
"33","1994-09","0.012342","169","311393814.38"
"20","1994-09","0.186700","116","136994872.28"
"10","1994-10","-0.036761","52","17723090.80"
"5","1994-10","-0.190591","286","363671225.38"
"15","1994-10","-0.184624","338","381394316.18"
"21","1994-10","-0.190591","286","363671225.38"
"31","1994-10","-0.184624","338","381394316.18"
"63","1994-10","-0.184624","338","381394316.18"
"37","1994-10","-0.190591","286","363671225.38"
"47","1994-10","-0.184624","338","381394316.18"
"53","1994-10","-0.190591","286","363671225.38"
"69","1994-10","-0.190591","286","363671225.38"
"79","1994-10","-0.184624","338","381394316.18"
"85","1994-10","-0.190591","286","363671225.38"
"95","1994-10","-0.184624","338","381394316.18"
"101","1994-10","-0.190591","286","363671225.38"
"111","1994-10","-0.184624","338","381394316.18"
"117","1994-10","-0.190591","286","363671225.38"
"127","1994-10","-0.184624","338","381394316.18"
"33","1994-10","-0.181018","169","254989149.26"
"20","1994-10","-0.212351","117","108682076.12"
"10","1994-11","-0.139704","55","16805982.55"
"5","1994-11","0.039206","287","373826182.50"
"15","1994-11","0.030922","342","390632165.05"
"21","1994-11","0.039206","287","373826182.50"
"31","1994-11","0.030922","342","390632165.05"
"63","1994-11","0.030922","342","390632165.05"
"37","1994-11","0.039206","287","373826182.50"
"47","1994-11","0.030922","342","390632165.05"
"53","1994-11","0.039206","287","373826182.50"
"69","1994-11","0.039206","287","373826182.50"
"79","1994-11","0.030922","342","390632165.05"
"85","1994-11","0.039206","287","373826182.50"
"95","1994-11","0.030922","342","390632165.05"
"101","1994-11","0.039206","287","373826182.50"
"111","1994-11","0.030922","342","390632165.05"
"117","1994-11","0.039206","287","373826182.50"
"127","1994-11","0.030922","342","390632165.05"
"33","1994-11","0.054312","169","263936000.87"
"20","1994-11","0.003764","118","109890181.63"
"10","1994-12","-0.073993","54","15750064.71"
"5","1994-12","-0.054724","287","353478341.02"
"15","1994-12","-0.055543","341","369228405.73"
"21","1994-12","-0.054724","287","353478341.02"
"31","1994-12","-0.055543","341","369228405.73"
"63","1994-12","-0.055543","341","369228405.73"
"37","1994-12","-0.054724","287","353478341.02"
"47","1994-12","-0.055543","341","369228405.73"
"53","1994-12","-0.054724","287","353478341.02"
"69","1994-12","-0.054724","287","353478341.02"
"79","1994-12","-0.055543","341","369228405.73"
"85","1994-12","-0.054724","287","353478341.02"
"95","1994-12","-0.055543","341","369228405.73"
"101","1994-12","-0.054724","287","353478341.02"
"111","1994-12","-0.055543","341","369228405.73"
"117","1994-12","-0.054724","287","353478341.02"
"127","1994-12","-0.055543","341","369228405.73"
"33","1994-12","-0.056860","169","248818142.31"
"20","1994-12","-0.049594","118","104660198.71"
"10","1995-01","-0.141950","55","13642950.94"
"5","1995-01","-0.125162","288","311040873.07"
"15","1995-01","-0.125882","343","324683824.01"
"21","1995-01","-0.125162","288","311040873.07"
"31","1995-01","-0.125882","343","324683824.01"
"63","1995-01","-0.125882","343","324683824.01"
"37","1995-01","-0.125162","288","311040873.07"
"47","1995-01","-0.125882","343","324683824.01"
"53","1995-01","-0.125162","288","311040873.07"
"69","1995-01","-0.125162","288","311040873.07"
"79","1995-01","-0.125882","343","324683824.01"
"85","1995-01","-0.125162","288","311040873.07"
"95","1995-01","-0.125882","343","324683824.01"
"101","1995-01","-0.125162","288","311040873.07"
"111","1995-01","-0.125882","343","324683824.01"
"117","1995-01","-0.125162","288","311040873.07"
"127","1995-01","-0.125882","343","324683824.01"
"33","1995-01","-0.132424","170","217073878.06"
"20","1995-01","-0.107896","118","93966995.01"
"10","1995-02","0.022514","56","13979534.23"
"5","1995-02","-0.016772","291","307622009.33"
"15","1995-02","-0.015116","347","321601543.56"
"21","1995-02","-0.016772","291","307622009.33"
"31","1995-02","-0.015116","347","321601543.56"
"63","1995-02","-0.015116","347","321601543.56"
"37","1995-02","-0.016772","291","307622009.33"
"47","1995-02","-0.015116","347","321601543.56"
"53","1995-02","-0.016772","291","307622009.33"
"69","1995-02","-0.016772","291","307622009.33"
"79","1995-02","-0.015116","347","321601543.56"
"85","1995-02","-0.016772","291","307622009.33"
"95","1995-02","-0.015116","347","321601543.56"
"101","1995-02","-0.016772","291","307622009.33"
"111","1995-02","-0.015116","347","321601543.56"
"117","1995-02","-0.016772","291","307622009.33"
"127","1995-02","-0.015116","347","321601543.56"
"33","1995-02","-0.027460","173","212854693.31"
